url,Sqlogolink image,Sqlogolink image_alt,Sqlogolink image_link,Nomargvert link,Nomargvert link_link,Empsmall value,Salarycount value,Small link,Small link_link,Hidedeskcur price,Hidedeskcur value,Minorcell value 1,Minorcell value 2
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/255115/st-electronics-singapore-squarelogo-1386950881336.png,ST Electronics (Singapore),https://www.glassdoor.com/Salary/ST-Electronics-Singapore-Salaries-E255115.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/ST-Electronics-Singapore-Software-Engineer-Monthly-Pay-E255115_D_KO25,42.htm",ST Electronics (Singapore),31 salaries,,,"$3,412",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/3768/continental-ag-squarelogo-1377070806275.png,Continental,https://www.glassdoor.com/Salary/Continental-Salaries-E3768.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Continental-Software-Engineer-US-Monthly-Pay-EJI_IE3768.0,11_KO12,29_IL.30,32_IN1.htm",Continental,29 salaries,See 64 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Continental-Software-Engineer-Monthly-Pay-E3768_D_KO12,29.htm","$3,780",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/35090/gemalto-squarelogo-1432807152882.png,Gemalto,https://www.glassdoor.com/Salary/Gemalto-Salaries-E35090.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Gemalto-Software-Engineer-US-Monthly-Pay-EJI_IE35090.0,7_KO8,25_IL.26,28_IN1.htm",Gemalto,25 salaries,See 10 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Gemalto-Software-Engineer-Monthly-Pay-E35090_D_KO8,25.htm","$3,787",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/532331/garena-online-squarelogo-1425974458976.png,Garena Online,https://www.glassdoor.com/Salary/Garena-Online-Salaries-E532331.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Garena-Online-Software-Engineer-Monthly-Pay-E532331_D_KO14,31.htm",Garena Online,20 salaries,,,"$5,240",monthly,$4k,$9k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/35090/gemalto-squarelogo-1432807152882.png,Gemalto,https://www.glassdoor.com/Salary/Gemalto-Salaries-E35090.htm,R&D Software Engineer - Monthly,https://www.glassdoor.com/Monthly-Pay/Gemalto-R-and-D-Software-Engineer-US-Monthly-Pay-E35090_DAO.htm?filter.jobTitleExact=R%26D+Software+Engineer&selectedLocationString=N%2C1,Gemalto,18 salaries,See 1 salaries from all locations,https://www.glassdoor.com/Monthly-Pay/Gemalto-R-and-D-Software-Engineer-Monthly-Pay-E35090_DAO.htm?filter.jobTitleExact=R%26D+Software+Engineer,"$3,635",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/4138/accenture-squarelogo-1480353968717.png,Accenture,https://www.glassdoor.com/Salary/Accenture-Salaries-E4138.htm,Associate Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Accenture-Associate-Software-Engineer-US-Monthly-Pay-EJI_IE4138.0,9_KO10,37_IL.38,40_IN1.htm",Accenture,13 salaries,See 110 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Accenture-Associate-Software-Engineer-Monthly-Pay-E4138_D_KO10,37.htm","$3,397",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/1155/autodesk-squarelogo.png,Autodesk,https://www.glassdoor.com/Salary/Autodesk-Salaries-E1155.htm,Senior Software Engineer,"https://www.glassdoor.com/Salary/Autodesk-Senior-Software-Engineer-US-Salaries-EJI_IE1155.0,8_KO9,33_IL.34,36_IN1.htm",Autodesk,13 salaries,See 73 salaries from all locations,"https://www.glassdoor.com/Salary/Autodesk-Senior-Software-Engineer-Salaries-E1155_D_KO9,33.htm","$94,946",per year,$72k,$120k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/35090/gemalto-squarelogo-1432807152882.png,Gemalto,https://www.glassdoor.com/Salary/Gemalto-Salaries-E35090.htm,R&D Software Engineer,https://www.glassdoor.com/Salary/Gemalto-R-and-D-Software-Engineer-US-Salaries-E35090_DAO.htm?filter.jobTitleExact=R%26D+Software+Engineer&selectedLocationString=N%2C1,Gemalto,13 salaries,See 1 salaries from all locations,https://www.glassdoor.com/Salary/Gemalto-R-and-D-Software-Engineer-Salaries-E35090_DAO.htm?filter.jobTitleExact=R%26D+Software+Engineer,"$45,511",per year,$36k,$62k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/354/ibm-squarelogo-1468349448058.png,IBM,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/IBM-Software-Engineer-US-Monthly-Pay-EJI_IE354.0,3_KO4,21_IL.22,24_IN1.htm",IBM,12 salaries,"See 1,087 salaries from all locations","https://www.glassdoor.com/Monthly-Pay/IBM-Software-Engineer-Monthly-Pay-E354_D_KO4,21.htm","$3,854",monthly,$3k,$6k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/35090/gemalto-squarelogo-1432807152882.png,Gemalto,https://www.glassdoor.com/Salary/Gemalto-Salaries-E35090.htm,Software Engineer,"https://www.glassdoor.com/Salary/Gemalto-Software-Engineer-US-Salaries-EJI_IE35090.0,7_KO8,25_IL.26,28_IN1.htm",Gemalto,12 salaries,See 10 salaries from all locations,"https://www.glassdoor.com/Salary/Gemalto-Software-Engineer-Salaries-E35090_D_KO8,25.htm","$40,416",per year,$36k,$59k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/255115/st-electronics-singapore-squarelogo-1386950881336.png,ST Electronics (Singapore),https://www.glassdoor.com/Salary/ST-Electronics-Singapore-Salaries-E255115.htm,Software Engineer - Monthly Contractor,https://www.glassdoor.com/Contractors-Salary/ST-Electronics-Singapore-Contractor-Salary-E255115.htm?filter.jobTitleFTS=Software+Engineer,ST Electronics (Singapore),12 salaries,,,"$3,278",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/4138/accenture-squarelogo-1480353968717.png,Accenture,https://www.glassdoor.com/Salary/Accenture-Salaries-E4138.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Accenture-Software-Engineer-US-Monthly-Pay-EJI_IE4138.0,9_KO10,27_IL.28,30_IN1.htm",Accenture,11 salaries,See 136 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Accenture-Software-Engineer-Monthly-Pay-E4138_D_KO10,27.htm","$3,663",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/1155/autodesk-squarelogo.png,Autodesk,https://www.glassdoor.com/Salary/Autodesk-Salaries-E1155.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Autodesk-Software-Engineer-US-Monthly-Pay-EJI_IE1155.0,8_KO9,26_IL.27,29_IN1.htm",Autodesk,11 salaries,See 100 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Autodesk-Software-Engineer-Monthly-Pay-E1155_D_KO9,26.htm","$4,886",monthly,$4k,$6k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/1155/autodesk-squarelogo.png,Autodesk,https://www.glassdoor.com/Salary/Autodesk-Salaries-E1155.htm,Software Engineer,"https://www.glassdoor.com/Salary/Autodesk-Software-Engineer-US-Salaries-EJI_IE1155.0,8_KO9,26_IL.27,29_IN1.htm",Autodesk,11 salaries,See 100 salaries from all locations,"https://www.glassdoor.com/Salary/Autodesk-Software-Engineer-Salaries-E1155_D_KO9,26.htm","$62,621",per year,$50k,$84k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/3768/continental-ag-squarelogo-1377070806275.png,Continental,https://www.glassdoor.com/Salary/Continental-Salaries-E3768.htm,Senior Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Continental-Senior-Software-Engineer-US-Monthly-Pay-EJI_IE3768.0,11_KO12,36_IL.37,39_IN1.htm",Continental,11 salaries,See 71 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Continental-Senior-Software-Engineer-Monthly-Pay-E3768_D_KO12,36.htm","$5,424",monthly,$5k,$7k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/354/ibm-squarelogo-1468349448058.png,IBM,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,Software Engineer,"https://www.glassdoor.com/Salary/IBM-Software-Engineer-US-Salaries-EJI_IE354.0,3_KO4,21_IL.22,24_IN1.htm",IBM,10 salaries,"See 1,087 salaries from all locations","https://www.glassdoor.com/Salary/IBM-Software-Engineer-Salaries-E354_D_KO4,21.htm","$44,150",per year,$37k,$48k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/1155/autodesk-squarelogo.png,Autodesk,https://www.glassdoor.com/Salary/Autodesk-Salaries-E1155.htm,Software Engineer Intern - Monthly,"https://www.glassdoor.com/Intern-Salary/Autodesk-US-Internship-Salary-EI_IE1155.0,8_IL.9,11_IN1.htm?filter.jobTitleFTS=Software+Engineer",Autodesk,10 salaries,See 100 salaries from all locations,https://www.glassdoor.com/Intern-Salary/Autodesk-Internship-Salary-E1155.htm?filter.jobTitleFTS=Software+Engineer,"$1,120",monthly,$1k,$2k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/314063/anacle-systems-squarelogo-1426227819421.png,Anacle Systems,https://www.glassdoor.com/Salary/Anacle-Systems-Salaries-E314063.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Anacle-Systems-Software-Engineer-Monthly-Pay-E314063_D_KO15,32.htm",Anacle Systems,10 salaries,,,"$3,420",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/354/ibm-squarelogo-1468349448058.png,IBM,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,Staff Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/IBM-Staff-Software-Engineer-US-Monthly-Pay-EJI_IE354.0,3_KO4,27_IL.28,30_IN1.htm",IBM,10 salaries,See 649 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/IBM-Staff-Software-Engineer-Monthly-Pay-E354_D_KO4,27.htm","$4,933",monthly,$4k,$7k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC.htm",https://media.glassdoor.com/sqls/255115/st-electronics-singapore-squarelogo-1386950881336.png,ST Electronics (Singapore),https://www.glassdoor.com/Salary/ST-Electronics-Singapore-Salaries-E255115.htm,Software Specialist - Monthly,"https://www.glassdoor.com/Monthly-Pay/ST-Electronics-Singapore-Software-Specialist-Monthly-Pay-E255115_D_KO25,44.htm",ST Electronics (Singapore),9 salaries,,,"$3,636",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/226853/standard-chartered-bank-squarelogo.png,Standard Chartered Bank,https://www.glassdoor.com/Salary/Standard-Chartered-Bank-Salaries-E226853.htm,Software Engineer,"https://www.glassdoor.com/Salary/Standard-Chartered-Bank-Software-Engineer-Salaries-E226853_D_KO24,41.htm",Standard Chartered Bank,9 salaries,,,"$108,667",per year,$60k,$150k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/32313/crimsonlogic-squarelogo-1386945738118.png,CrimsonLogic,https://www.glassdoor.com/Salary/CrimsonLogic-Salaries-E32313.htm,Lead Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/CrimsonLogic-Lead-Software-Engineer-Monthly-Pay-E32313_D_KO13,35.htm",CrimsonLogic,9 salaries,,,"$4,938",monthly,$4k,$6k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/1155/autodesk-squarelogo.png,Autodesk,https://www.glassdoor.com/Salary/Autodesk-Salaries-E1155.htm,Senior Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Autodesk-Senior-Software-Engineer-US-Monthly-Pay-EJI_IE1155.0,8_KO9,33_IL.34,36_IN1.htm",Autodesk,8 salaries,See 73 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Autodesk-Senior-Software-Engineer-Monthly-Pay-E1155_D_KO9,33.htm","$6,750",monthly,$6k,$8k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3035/visa-inc-squarelogo-1390952155205.png,Visa Inc.,https://www.glassdoor.com/Salary/Visa-Inc-Salaries-E3035.htm,Software Engineer,"https://www.glassdoor.com/Salary/Visa-Inc-Software-Engineer-US-Salaries-EJI_IE3035.0,8_KO9,26_IL.27,29_IN1.htm",Visa Inc.,7 salaries,See 49 salaries from all locations,"https://www.glassdoor.com/Salary/Visa-Inc-Software-Engineer-Salaries-E3035_D_KO9,26.htm","$60,286",per year,$50k,$84k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/32313/crimsonlogic-squarelogo-1386945738118.png,CrimsonLogic,https://www.glassdoor.com/Salary/CrimsonLogic-Salaries-E32313.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/CrimsonLogic-Software-Engineer-Monthly-Pay-E32313_D_KO13,30.htm",CrimsonLogic,7 salaries,,,"$3,543",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/8192/yokogawa-electric-squarelogo.png,Yokogawa,https://www.glassdoor.com/Salary/Yokogawa-Salaries-E8192.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Yokogawa-Software-Engineer-US-Monthly-Pay-EJI_IE8192.0,8_KO9,26_IL.27,29_IN1.htm",Yokogawa,7 salaries,See 1 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Yokogawa-Software-Engineer-Monthly-Pay-E8192_D_KO9,26.htm","$3,468",monthly,$3k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/4138/accenture-squarelogo-1480353968717.png,Accenture,https://www.glassdoor.com/Salary/Accenture-Salaries-E4138.htm,Senior Software Engineer,"https://www.glassdoor.com/Salary/Accenture-Senior-Software-Engineer-US-Salaries-EJI_IE4138.0,9_KO10,34_IL.35,37_IN1.htm",Accenture,7 salaries,See 166 salaries from all locations,"https://www.glassdoor.com/Salary/Accenture-Senior-Software-Engineer-Salaries-E4138_D_KO10,34.htm","$57,309",per year,$50k,$64k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3589/jdsu-squarelogo-1449553905797.png,JDSU,https://www.glassdoor.com/Salary/JDSU-Salaries-E3589.htm,Senior Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/JDSU-Senior-Software-Engineer-US-Monthly-Pay-EJI_IE3589.0,4_KO5,29_IL.30,32_IN1.htm",JDSU,7 salaries,See 17 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/JDSU-Senior-Software-Engineer-Monthly-Pay-E3589_D_KO5,29.htm","$5,916",monthly,$5k,$7k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/32313/crimsonlogic-squarelogo-1386945738118.png,CrimsonLogic,https://www.glassdoor.com/Salary/CrimsonLogic-Salaries-E32313.htm,Senior Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/CrimsonLogic-Senior-Software-Engineer-Monthly-Pay-E32313_D_KO13,37.htm",CrimsonLogic,7 salaries,,,"$3,647",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3141/credit-suisse-squarelogo-1474560002423.png,Credit Suisse,https://www.glassdoor.com/Salary/Credit-Suisse-Salaries-E3141.htm,Software Developer,"https://www.glassdoor.com/Salary/Credit-Suisse-Software-Developer-US-Salaries-EJI_IE3141.0,13_KO14,32_IL.33,35_IN1.htm",Credit Suisse,7 salaries,See 17 salaries from all locations,"https://www.glassdoor.com/Salary/Credit-Suisse-Software-Developer-Salaries-E3141_D_KO14,32.htm","$79,729",per year,$65k,$100k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3768/continental-ag-squarelogo-1377070806275.png,Continental,https://www.glassdoor.com/Salary/Continental-Salaries-E3768.htm,Embedded Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Continental-Embedded-Software-Engineer-US-Monthly-Pay-EJI_IE3768.0,11_KO12,38_IL.39,41_IN1.htm",Continental,6 salaries,See 8 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Continental-Embedded-Software-Engineer-Monthly-Pay-E3768_D_KO12,38.htm","$3,600",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/327/hewlett-packard-squarelogo-1447451672880.png,Hewlett-Packard,https://www.glassdoor.com/Salary/Hewlett-Packard-Salaries-E327.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Hewlett-Packard-Software-Engineer-US-Monthly-Pay-EJI_IE327.0,15_KO16,33_IL.34,36_IN1.htm",Hewlett-Packard,6 salaries,See 328 salaries from all locations,"https://www.glassdoor.com/Monthly-Pay/Hewlett-Packard-Software-Engineer-Monthly-Pay-E327_D_KO16,33.htm","$3,967",monthly,$3k,$6k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/327/hewlett-packard-squarelogo-1447451672880.png,Hewlett-Packard,https://www.glassdoor.com/Salary/Hewlett-Packard-Salaries-E327.htm,Software Engineer,"https://www.glassdoor.com/Salary/Hewlett-Packard-Software-Engineer-US-Salaries-EJI_IE327.0,15_KO16,33_IL.34,36_IN1.htm",Hewlett-Packard,6 salaries,See 328 salaries from all locations,"https://www.glassdoor.com/Salary/Hewlett-Packard-Software-Engineer-Salaries-E327_D_KO16,33.htm","$57,333",per year,$37k,$90k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/9848/paypal-squarelogo-1440712027841.png,PayPal,https://www.glassdoor.com/Salary/PayPal-Salaries-E9848.htm,Software Engineer Intern - Monthly,"https://www.glassdoor.com/Intern-Salary/PayPal-US-Internship-Salary-EI_IE9848.0,6_IL.7,9_IN1.htm?filter.jobTitleFTS=Software+Engineer",PayPal,6 salaries,See 247 salaries from all locations,https://www.glassdoor.com/Intern-Salary/PayPal-Internship-Salary-E9848.htm?filter.jobTitleFTS=Software+Engineer,"$1,550",monthly,$2k,$2k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/255230/works-applications-squarelogo-1426139481915.png,Works Applications,https://www.glassdoor.com/Salary/Works-Applications-Salaries-E255230.htm,Software Engineer,"https://www.glassdoor.com/Salary/Works-Applications-Software-Engineer-Salaries-E255230_D_KO19,36.htm",Works Applications,6 salaries,,,"$70,583",per year,$63k,$80k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/40486/asm-pacific-technology-squarelogo-1424094572877.png,ASM Pacific Technology,https://www.glassdoor.com/Salary/ASM-Pacific-Technology-Salaries-E40486.htm,Software Engineer - Monthly,"https://www.glassdoor.com/Monthly-Pay/ASM-Pacific-Technology-Software-Engineer-Monthly-Pay-E40486_D_KO23,40.htm",ASM Pacific Technology,6 salaries,,,"$3,388",monthly,$3k,$4k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3456/barclays-squarelogo-1438183459883.png,Barclays,https://www.glassdoor.com/Salary/Barclays-Salaries-E3456.htm,Software Developer,"https://www.glassdoor.com/Salary/Barclays-Software-Developer-US-Salaries-EJI_IE3456.0,8_KO9,27_IL.28,30_IN1.htm",Barclays,6 salaries,See 26 salaries from all locations,"https://www.glassdoor.com/Salary/Barclays-Software-Developer-Salaries-E3456_D_KO9,27.htm","$83,333",per year,$60k,$104k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/9848/paypal-squarelogo-1440712027841.png,PayPal,https://www.glassdoor.com/Salary/PayPal-Salaries-E9848.htm,Software Engineer III,"https://www.glassdoor.com/Salary/PayPal-Software-Engineer-III-US-Salaries-EJI_IE9848.0,6_KO7,28_IL.29,31_IN1.htm",PayPal,5 salaries,See 290 salaries from all locations,"https://www.glassdoor.com/Salary/PayPal-Software-Engineer-III-Salaries-E9848_D_KO7,28.htm","$95,568",per year,$78k,$115k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/3768/continental-ag-squarelogo-1377070806275.png,Continental,https://www.glassdoor.com/Salary/Continental-Salaries-E3768.htm,Software Engineer,"https://www.glassdoor.com/Salary/Continental-Software-Engineer-US-Salaries-EJI_IE3768.0,11_KO12,29_IL.30,32_IN1.htm",Continental,5 salaries,See 64 salaries from all locations,"https://www.glassdoor.com/Salary/Continental-Software-Engineer-Salaries-E3768_D_KO12,29.htm","$45,380",per year,$38k,$50k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP2.htm",https://media.glassdoor.com/sqls/255115/st-electronics-singapore-squarelogo-1386950881336.png,ST Electronics (Singapore),https://www.glassdoor.com/Salary/ST-Electronics-Singapore-Salaries-E255115.htm,Software Engineer,"https://www.glassdoor.com/Salary/ST-Electronics-Singapore-Software-Engineer-Salaries-E255115_D_KO25,42.htm",ST Electronics (Singapore),5 salaries,,,"$57,840",per year,$44k,$70k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",https://media.glassdoor.com/sqls/226853/standard-chartered-bank-squarelogo.png,Standard Chartered Bank,https://www.glassdoor.com/Salary/Standard-Chartered-Bank-Salaries-E226853.htm,Senior Software Developer,"https://www.glassdoor.com/Salary/Standard-Chartered-Bank-Senior-Software-Developer-Salaries-E226853_D_KO24,49.htm",Standard Chartered Bank,1 employee salary or estimate,,,$125k - $135k,About,$125k,$135k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",https://media.glassdoor.com/sqls/555658/advanced-digital-science-center-squarelogo-1427090104936.png,Advanced Digital Science Center,https://www.glassdoor.com/Salary/Advanced-Digital-Science-Center-Salaries-E555658.htm,Senior Software Developer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Advanced-Digital-Science-Center-Senior-Software-Developer-Monthly-Pay-E555658_D_KO32,57.htm",Advanced Digital Science Center,1 employee salary or estimate,,,$4k - $5k,About; monthly,$4k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",https://media.glassdoor.com/sqls/382332/optimum-solutions-squarelogo-1409418617898.png,Optimum Solutions,https://www.glassdoor.com/Salary/Optimum-Solutions-Salaries-E382332.htm,Senior Software Developer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Optimum-Solutions-Senior-Software-Developer-Monthly-Pay-E382332_D_KO18,43.htm",Optimum Solutions,1 employee salary or estimate,,,$5k - $6k,About; monthly,$5k,$6k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",,,,Senior Software Developer - Monthly,"https://www.glassdoor.com/Monthly-Pay/Latize-Senior-Software-Developer-Monthly-Pay-E730977_D_KO7,32.htm",Latize,1 employee salary or estimate,,,$5k - $5k,About; monthly,$5k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",,,,Senior Software Developer - Monthly Contractor,https://www.glassdoor.com/Contractors-Salary/Helius-Technologies-Contractor-Salary-E647034.htm?filter.jobTitleFTS=Senior+Software+Developer,Helius Technologies,1 employee salary or estimate,,,$5k - $5k,About; monthly,$5k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",https://media.glassdoor.com/sqls/377697/2359-media-squarelogo.png,2359 Media,https://www.glassdoor.com/Salary/2359-Media-Salaries-E377697.htm,Senior Software Developer - Monthly,"https://www.glassdoor.com/Monthly-Pay/2359-Media-Senior-Software-Developer-Monthly-Pay-E377697_D_KO11,36.htm",2359 Media,1 employee salary or estimate,,,$4k - $5k,About; monthly,$4k,$5k
"https://www.glassdoor.com/Salaries/singapore-software-salary-SRCH_IL.0,9_IN217_KO10,18_SDMC_IP34.htm",https://media.glassdoor.com/sqls/609274/s2t-squarelogo-1397753909145.png,S2T,https://www.glassdoor.com/Salary/S2T-Salaries-E609274.htm,Senior Software Developer - Monthly,"https://www.glassdoor.com/Monthly-Pay/S2T-Senior-Software-Developer-Monthly-Pay-E609274_D_KO4,29.htm",S2T,1 employee salary or estimate,,,$7k - $7k,About; monthly,$7k,$7k
